user_a,user_b,log_retweet
billg,LivingstonLD22,1.6094379124341003
LivingstonLD22,KTaylorRobson,1.6094379124341003
LivingstonLD22,VinceLeach,1.6094379124341003
LivingstonLD22,CharleneforAZ,1.6094379124341003
billg,KTaylorRobson,1.6094379124341003
KTaylorRobson,VinceLeach,1.6094379124341003
KTaylorRobson,CharleneforAZ,1.6094379124341003
billg,VinceLeach,1.6094379124341003
VinceLeach,CharleneforAZ,1.6094379124341003
billg,CharleneforAZ,1.6094379124341003
billg,ZacharySchira,1.0986122886681098
ZacharySchira,maricopacounty,1.0986122886681098
ZacharySchira,marcoattorney,1.0986122886681098
ZacharySchira,AllisterAdel,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,marcoattorney,1.0986122886681098
maricopacounty,AllisterAdel,1.0986122886681098
billg,marcoattorney,1.0986122886681098
marcoattorney,AllisterAdel,1.0986122886681098
billg,AllisterAdel,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,AZ_iDP,1.0986122886681098
maricopacounty,GPEC,1.0986122886681098
billg,AZ_iDP,1.0986122886681098
AZ_iDP,GPEC,1.0986122886681098
billg,GPEC,1.0986122886681098
billg,PHXSkyHarbor,0.6931471805599453
PHXSkyHarbor,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,maricopacounty,0.0
maricopacounty,mcsoaz,0.0
billg,mcsoaz,0.0
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,maricopacounty,0.6931471805599453
CityofPhoenixAZ,mcsoaz,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,mcsoaz,0.6931471805599453
billg,mcsoaz,0.6931471805599453
billg,Amanda_Reeve,1.6094379124341003
Amanda_Reeve,billgatesaz,1.6094379124341003
billg,billgatesaz,1.6094379124341003
billg,maricopacounty,1.0986122886681098
maricopacounty,marcoattorney,1.0986122886681098
maricopacounty,AllisterAdel,1.0986122886681098
billg,marcoattorney,1.0986122886681098
marcoattorney,AllisterAdel,1.0986122886681098
billg,AllisterAdel,1.0986122886681098
billg,maricopacounty,2.302585092994046
maricopacounty,USArmy,2.302585092994046
billg,USArmy,2.302585092994046
billg,maricopacounty,0.0
maricopacounty,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,AZAnnOBrien,0.0
AZAnnOBrien,DVUSD,0.0
AZAnnOBrien,JRead2018,0.0
AZAnnOBrien,annordwaydvusd,0.0
billg,DVUSD,0.0
DVUSD,JRead2018,0.0
DVUSD,annordwaydvusd,0.0
billg,JRead2018,0.0
JRead2018,annordwaydvusd,0.0
billg,annordwaydvusd,0.0
billg,MegEGilbertson,2.6390573296152584
billg,ChanceCozby,0.0
billg,maricopacounty,1.9459101490553132
maricopacounty,mcsoaz,1.9459101490553132
billg,mcsoaz,1.9459101490553132
billg,maricopacounty,1.3862943611198906
maricopacounty,mcsoaz,1.3862943611198906
billg,mcsoaz,1.3862943611198906
billg,maricopacounty,0.6931471805599453
maricopacounty,marcoattorney,0.6931471805599453
maricopacounty,AllisterAdel,0.6931471805599453
billg,marcoattorney,0.6931471805599453
marcoattorney,AllisterAdel,0.6931471805599453
billg,AllisterAdel,0.6931471805599453
billg,AZGOP,1.791759469228055
AZGOP,maricopacounty,1.791759469228055
billg,maricopacounty,1.791759469228055
billg,K1,0.0
K1,AZCardinals,0.0
billg,AZCardinals,0.0
billg,maricopacounty,0.6931471805599453
billg,ccoutdoor,0.6931471805599453
ccoutdoor,MayorGallego,0.6931471805599453
ccoutdoor,debstarkaz,0.6931471805599453
ccoutdoor,maricopacounty,0.6931471805599453
ccoutdoor,CityofPhoenixAZ,0.6931471805599453
billg,MayorGallego,0.6931471805599453
MayorGallego,debstarkaz,0.6931471805599453
MayorGallego,maricopacounty,0.6931471805599453
MayorGallego,CityofPhoenixAZ,0.6931471805599453
billg,debstarkaz,0.6931471805599453
debstarkaz,maricopacounty,0.6931471805599453
debstarkaz,CityofPhoenixAZ,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,CityofPhoenixAZ,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
billg,moleraalvarez,0.0
moleraalvarez,LosDiablosASU,0.0
moleraalvarez,ASU,0.0
moleraalvarez,PingTour,0.0
billg,LosDiablosASU,0.0
LosDiablosASU,ASU,0.0
LosDiablosASU,PingTour,0.0
billg,ASU,0.0
ASU,PingTour,0.0
billg,PingTour,0.0
billg,maricopacounty,0.6931471805599453
billg,AZManufacturing,2.3978952727983707
AZManufacturing,AzBiltmore,2.3978952727983707
AZManufacturing,maricopacounty,2.3978952727983707
AZManufacturing,AllisterAdel,2.3978952727983707
billg,AzBiltmore,2.3978952727983707
AzBiltmore,maricopacounty,2.3978952727983707
AzBiltmore,AllisterAdel,2.3978952727983707
billg,maricopacounty,2.3978952727983707
maricopacounty,AllisterAdel,2.3978952727983707
billg,AllisterAdel,2.3978952727983707
billg,Scarpinato,1.0986122886681098
Scarpinato,AllisterAdel,1.0986122886681098
billg,AllisterAdel,1.0986122886681098
billg,AllisterAdel,2.995732273553991
AllisterAdel,marcoattorney,2.995732273553991
billg,marcoattorney,2.995732273553991
billg,maricopacounty,1.3862943611198906
maricopacounty,billgatesaz,1.3862943611198906
maricopacounty,BillGates,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billgatesaz,BillGates,1.3862943611198906
billg,BillGates,1.3862943611198906
billg,FCDFloodInfo,2.1972245773362196
billg,maricopacounty,0.0
billg,maricopacounty,0.0
billg,Amanda_Reeve,1.3862943611198906
Amanda_Reeve,HBACA_AZ,1.3862943611198906
Amanda_Reeve,ArizonaDEQ,1.3862943611198906
Amanda_Reeve,CleanAirMakeMor,1.3862943611198906
billg,HBACA_AZ,1.3862943611198906
HBACA_AZ,ArizonaDEQ,1.3862943611198906
HBACA_AZ,CleanAirMakeMor,1.3862943611198906
billg,ArizonaDEQ,1.3862943611198906
ArizonaDEQ,CleanAirMakeMor,1.3862943611198906
billg,CleanAirMakeMor,1.3862943611198906
billg,maricopacounty,0.6931471805599453
billg,DrDewPoint,0.0
DrDewPoint,NWSPhoenix,0.0
DrDewPoint,DrDewPoint,0.0
billg,NWSPhoenix,0.0
NWSPhoenix,DrDewPoint,0.0
billg,DrDewPoint,0.0
billg,NWSPhoenix,0.6931471805599453
billg,azfamily,1.3862943611198906
azfamily,dennis_welch,1.3862943611198906
azfamily,maricopacounty,1.3862943611198906
billg,dennis_welch,1.3862943611198906
dennis_welch,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,PingTour,0.0
PingTour,LPGA,0.0
billg,LPGA,0.0
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,1.3862943611198906
billg,maricopacounty,1.0986122886681098
maricopacounty,mcldaz,1.0986122886681098
billg,mcldaz,1.0986122886681098
billg,maricopacounty,2.9444389791664403
maricopacounty,marcoattorney,2.9444389791664403
billg,marcoattorney,2.9444389791664403
billg,maricopacounty,0.6931471805599453
maricopacounty,AZCourts,0.6931471805599453
billg,AZCourts,0.6931471805599453
billg,AZCourts,2.772588722239781
AZCourts,dougducey,2.772588722239781
billg,dougducey,2.772588722239781
billg,maricopacounty,1.0986122886681098
billg,dougducey,1.0986122886681098
dougducey,MayorGallego,1.0986122886681098
dougducey,PHXSkyHarbor,1.0986122886681098
dougducey,TSA,1.0986122886681098
dougducey,MrNowakowski,1.0986122886681098
billg,MayorGallego,1.0986122886681098
MayorGallego,PHXSkyHarbor,1.0986122886681098
MayorGallego,TSA,1.0986122886681098
MayorGallego,MrNowakowski,1.0986122886681098
billg,PHXSkyHarbor,1.0986122886681098
PHXSkyHarbor,TSA,1.0986122886681098
PHXSkyHarbor,MrNowakowski,1.0986122886681098
billg,TSA,1.0986122886681098
TSA,MrNowakowski,1.0986122886681098
billg,MrNowakowski,1.0986122886681098
billg,maricopacounty,0.0
maricopacounty,NACoTweets,0.0
billg,NACoTweets,0.0
billg,FCDFloodInfo,1.9459101490553132
billg,NWSPhoenix,3.58351893845611
billg,PouckeRory,0.0
PouckeRory,GCSAA,0.0
PouckeRory,cactusandpine,0.0
PouckeRory,SWSectionPGA,0.0
PouckeRory,CAPArizona,0.0
PouckeRory,PouckeRory,0.0
PouckeRory,LisaAAtkins,0.0
PouckeRory,maricopacounty,0.0
billg,GCSAA,0.0
GCSAA,cactusandpine,0.0
GCSAA,SWSectionPGA,0.0
GCSAA,CAPArizona,0.0
GCSAA,PouckeRory,0.0
GCSAA,LisaAAtkins,0.0
GCSAA,maricopacounty,0.0
billg,cactusandpine,0.0
cactusandpine,SWSectionPGA,0.0
cactusandpine,CAPArizona,0.0
cactusandpine,PouckeRory,0.0
cactusandpine,LisaAAtkins,0.0
cactusandpine,maricopacounty,0.0
billg,SWSectionPGA,0.0
SWSectionPGA,CAPArizona,0.0
SWSectionPGA,PouckeRory,0.0
SWSectionPGA,LisaAAtkins,0.0
SWSectionPGA,maricopacounty,0.0
billg,CAPArizona,0.0
CAPArizona,PouckeRory,0.0
CAPArizona,LisaAAtkins,0.0
CAPArizona,maricopacounty,0.0
billg,PouckeRory,0.0
PouckeRory,LisaAAtkins,0.0
PouckeRory,maricopacounty,0.0
billg,LisaAAtkins,0.0
LisaAAtkins,maricopacounty,0.0
billg,maricopacounty,0.0
billg,maricopacounty,0.6931471805599453
billg,Amanda_Reeve,1.3862943611198906
Amanda_Reeve,kjzzphoenix,1.3862943611198906
Amanda_Reeve,maricopacounty,1.3862943611198906
Amanda_Reeve,billgatesaz,1.3862943611198906
billg,kjzzphoenix,1.3862943611198906
kjzzphoenix,maricopacounty,1.3862943611198906
kjzzphoenix,billgatesaz,1.3862943611198906
billg,maricopacounty,1.3862943611198906
maricopacounty,billgatesaz,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billg,PressCoffee,0.0
PressCoffee,North32nd,0.0
billg,North32nd,0.0
billg,arizonapbs,1.3862943611198906
arizonapbs,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,VitalantAZ,0.0
billg,maricopacounty,0.0
maricopacounty,downtownphoenix,0.0
maricopacounty,NWSPhoenix,0.0
billg,downtownphoenix,0.0
downtownphoenix,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,arizonapbs,1.3862943611198906
arizonapbs,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,AZCounties,0.6931471805599453
AZCounties,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,KateMcGeeAZ,0.0
KateMcGeeAZ,FCDFloodInfo,0.0
KateMcGeeAZ,NWSPhoenix,0.0
billg,FCDFloodInfo,0.0
FCDFloodInfo,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,maricopacounty,0.0
maricopacounty,FCDFloodInfo,0.0
billg,FCDFloodInfo,0.0
billg,PingTour,0.0
billg,maricopacounty,1.791759469228055
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,1.3862943611198906
maricopacounty,dougducey,1.3862943611198906
maricopacounty,AZManufacturing,1.3862943611198906
billg,dougducey,1.3862943611198906
dougducey,AZManufacturing,1.3862943611198906
billg,AZManufacturing,1.3862943611198906
billg,AZChamber,2.0794415416798357
AZChamber,AZManufacturing,2.0794415416798357
AZChamber,maricopacounty,2.0794415416798357
AZChamber,CleanAirMakeMor,2.0794415416798357
billg,AZManufacturing,2.0794415416798357
AZManufacturing,maricopacounty,2.0794415416798357
AZManufacturing,CleanAirMakeMor,2.0794415416798357
billg,maricopacounty,2.0794415416798357
maricopacounty,CleanAirMakeMor,2.0794415416798357
billg,CleanAirMakeMor,2.0794415416798357
billg,maricopacounty,0.6931471805599453
maricopacounty,FCDFloodInfo,0.6931471805599453
billg,FCDFloodInfo,0.6931471805599453
billg,offcentervoice,1.0986122886681098
billg,kjzzphoenix,1.6094379124341003
kjzzphoenix,maricopacounty,1.6094379124341003
billg,maricopacounty,1.6094379124341003
billg,FCDFloodInfo,0.0
billg,EducationSteve,0.0
EducationSteve,AZGOPLD28,0.0
EducationSteve,MaricopaGOP,0.0
EducationSteve,AZGOPLD24,0.0
EducationSteve,KateMcGeeAZ,0.0
EducationSteve,drewsexton23,0.0
EducationSteve,EducationSteve,0.0
billg,AZGOPLD28,0.0
AZGOPLD28,MaricopaGOP,0.0
AZGOPLD28,AZGOPLD24,0.0
AZGOPLD28,KateMcGeeAZ,0.0
AZGOPLD28,drewsexton23,0.0
AZGOPLD28,EducationSteve,0.0
billg,MaricopaGOP,0.0
MaricopaGOP,AZGOPLD24,0.0
MaricopaGOP,KateMcGeeAZ,0.0
MaricopaGOP,drewsexton23,0.0
MaricopaGOP,EducationSteve,0.0
billg,AZGOPLD24,0.0
AZGOPLD24,KateMcGeeAZ,0.0
AZGOPLD24,drewsexton23,0.0
AZGOPLD24,EducationSteve,0.0
billg,KateMcGeeAZ,0.0
KateMcGeeAZ,drewsexton23,0.0
KateMcGeeAZ,EducationSteve,0.0
billg,drewsexton23,0.0
drewsexton23,EducationSteve,0.0
billg,EducationSteve,0.0
billg,maricopacounty,0.0
billg,CityofPhoenixAZ,1.3862943611198906
CityofPhoenixAZ,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,NWSPhoenix,0.0
billg,austincookgolf,2.70805020110221
austincookgolf,PingTour,2.70805020110221
billg,PingTour,2.70805020110221
billg,azcentral,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,0.6931471805599453
maricopacounty,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,1.0986122886681098
maricopacounty,ASU,1.0986122886681098
billg,ASU,1.0986122886681098
billg,CityofPhoenixAZ,0.6931471805599453
billg,AjitPaiFCC,0.6931471805599453
AjitPaiFCC,FCC,0.6931471805599453
AjitPaiFCC,maricopacounty,0.6931471805599453
billg,FCC,0.6931471805599453
FCC,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,Steve_Chucri,0.6931471805599453
Steve_Chucri,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,Steve_Gallardo,1.6094379124341003
Steve_Gallardo,mihs_AZ,1.6094379124341003
Steve_Gallardo,maricopacounty,1.6094379124341003
billg,mihs_AZ,1.6094379124341003
mihs_AZ,maricopacounty,1.6094379124341003
billg,maricopacounty,1.6094379124341003
billg,suesadecki,0.0
suesadecki,HonorHealth,0.0
suesadecki,maricopacounty,0.0
suesadecki,CityofPhoenixAZ,0.0
billg,HonorHealth,0.0
HonorHealth,maricopacounty,0.0
HonorHealth,CityofPhoenixAZ,0.0
billg,maricopacounty,0.0
maricopacounty,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,MaricopaGOP,1.0986122886681098
MaricopaGOP,GOP,1.0986122886681098
billg,GOP,1.0986122886681098
billg,TheTonyMotola,0.0
TheTonyMotola,NMTBrew,0.0
billg,NMTBrew,0.0
billg,MayorGallego,0.6931471805599453
MayorGallego,maricopacounty,0.6931471805599453
MayorGallego,NMTBrew,0.6931471805599453
MayorGallego,CityofPhoenixAZ,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,NMTBrew,0.6931471805599453
maricopacounty,CityofPhoenixAZ,0.6931471805599453
billg,NMTBrew,0.6931471805599453
NMTBrew,CityofPhoenixAZ,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
billg,AmericanLegion,1.791759469228055
AmericanLegion,JCAltmann,1.791759469228055
billg,JCAltmann,1.791759469228055
billg,LeaPeterson,0.0
LeaPeterson,dougducey,0.0
LeaPeterson,CorpCommAZ,0.0
billg,dougducey,0.0
dougducey,CorpCommAZ,0.0
billg,CorpCommAZ,0.0
billg,Andy_Tobin,0.6931471805599453
Andy_Tobin,CorpCommAZ,0.6931471805599453
Andy_Tobin,ArizonaDOA,0.6931471805599453
billg,CorpCommAZ,0.6931471805599453
CorpCommAZ,ArizonaDOA,0.6931471805599453
billg,ArizonaDOA,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,phxchamber,1.3862943611198906
phxchamber,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,phxchamber,0.6931471805599453
phxchamber,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,azcentral,1.3862943611198906
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,1.6094379124341003
maricopacounty,billgatesaz,1.6094379124341003
billg,billgatesaz,1.6094379124341003
billg,jertybird,0.0
billg,AjitPaiFCC,0.0
billg,Steve_Chucri,1.0986122886681098
Steve_Chucri,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,FCDFloodInfo,1.3862943611198906
FCDFloodInfo,CrownCastle,1.3862943611198906
FCDFloodInfo,CityofPhoenixAZ,1.3862943611198906
billg,CrownCastle,1.3862943611198906
CrownCastle,CityofPhoenixAZ,1.3862943611198906
billg,CityofPhoenixAZ,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,jertybird,0.6931471805599453
billg,PHXFire,0.6931471805599453
billg,ASU,1.0986122886681098
billg,maricopacounty,0.6931471805599453
billg,Nasdaq,0.0
Nasdaq,SNP_500,0.0
billg,SNP_500,0.0
billg,AZGOPLD24,1.0986122886681098
AZGOPLD24,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,2.833213344056216
billg,EducationSteve,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,CityofPhoenixAZ,0.6931471805599453
maricopacounty,Steve_Gallardo,0.6931471805599453
maricopacounty,Adrian_Fontes,0.6931471805599453
maricopacounty,downtownphoenix,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,Steve_Gallardo,0.6931471805599453
CityofPhoenixAZ,Adrian_Fontes,0.6931471805599453
CityofPhoenixAZ,downtownphoenix,0.6931471805599453
billg,Steve_Gallardo,0.6931471805599453
Steve_Gallardo,Adrian_Fontes,0.6931471805599453
Steve_Gallardo,downtownphoenix,0.6931471805599453
billg,Adrian_Fontes,0.6931471805599453
Adrian_Fontes,downtownphoenix,0.6931471805599453
billg,downtownphoenix,0.6931471805599453
billg,tonyfinaugolf,0.0
tonyfinaugolf,TigerWoods,0.0
tonyfinaugolf,TheMasters,0.0
billg,TigerWoods,0.0
TigerWoods,TheMasters,0.0
billg,TheMasters,0.0
billg,Louis57TM,0.0
billg,realDonaldTrump,0.0
realDonaldTrump,dougducey,0.0
realDonaldTrump,maricopacounty,0.0
billg,dougducey,0.0
dougducey,maricopacounty,0.0
billg,maricopacounty,0.0
billg,MCDOTNews,1.791759469228055
MCDOTNews,ClintLHickman,1.791759469228055
MCDOTNews,Steve_Chucri,1.791759469228055
MCDOTNews,jacksellers,1.791759469228055
MCDOTNews,Steve_Gallardo,1.791759469228055
billg,ClintLHickman,1.791759469228055
ClintLHickman,Steve_Chucri,1.791759469228055
ClintLHickman,jacksellers,1.791759469228055
ClintLHickman,Steve_Gallardo,1.791759469228055
billg,Steve_Chucri,1.791759469228055
Steve_Chucri,jacksellers,1.791759469228055
Steve_Chucri,Steve_Gallardo,1.791759469228055
billg,jacksellers,1.791759469228055
jacksellers,Steve_Gallardo,1.791759469228055
billg,Steve_Gallardo,1.791759469228055
billg,PHXWaterDir,0.0
billg,ThomasGalvin,1.0986122886681098
ThomasGalvin,billgatesaz,1.0986122886681098
ThomasGalvin,AZGOPLD28,1.0986122886681098
ThomasGalvin,maricopacounty,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,AZGOPLD28,1.0986122886681098
billgatesaz,maricopacounty,1.0986122886681098
billg,AZGOPLD28,1.0986122886681098
AZGOPLD28,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,AZGOPLD28,1.0986122886681098
AZGOPLD28,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,PingTour,3.258096538021482
PingTour,coreconn,3.258096538021482
PingTour,PGATOUR,3.258096538021482
PingTour,valerotxopen,3.258096538021482
billg,coreconn,3.258096538021482
coreconn,PGATOUR,3.258096538021482
coreconn,valerotxopen,3.258096538021482
billg,PGATOUR,3.258096538021482
PGATOUR,valerotxopen,3.258096538021482
billg,valerotxopen,3.258096538021482
billg,mysunnyslope,0.6931471805599453
mysunnyslope,CleanAirMakeMor,0.6931471805599453
billg,CleanAirMakeMor,0.6931471805599453
billg,AllisterAdel,0.0
AllisterAdel,ASU,0.0
billg,ASU,0.0
billg,azfb,0.6931471805599453
azfb,MesaDistrict1,0.6931471805599453
azfb,UAEX_edu,0.6931471805599453
azfb,mcsoaz,0.6931471805599453
billg,MesaDistrict1,0.6931471805599453
MesaDistrict1,UAEX_edu,0.6931471805599453
MesaDistrict1,mcsoaz,0.6931471805599453
billg,UAEX_edu,0.6931471805599453
UAEX_edu,mcsoaz,0.6931471805599453
billg,mcsoaz,0.6931471805599453
billg,SenStevePierce,0.0
SenStevePierce,anthemAZcouncil,0.0
SenStevePierce,AZHouseGOP,0.0
billg,anthemAZcouncil,0.0
anthemAZcouncil,AZHouseGOP,0.0
billg,AZHouseGOP,0.0
billg,azfb,0.0
azfb,PaulPenzone,0.0
billg,PaulPenzone,0.0
billg,Suns,5.159055299214529
Suns,DevinBook,5.159055299214529
Suns,CarlsJr,5.159055299214529
billg,DevinBook,5.159055299214529
DevinBook,CarlsJr,5.159055299214529
billg,CarlsJr,5.159055299214529
billg,ClintLHickman,0.6931471805599453
ClintLHickman,BLMArizona,0.6931471805599453
ClintLHickman,MCParks,0.6931471805599453
billg,BLMArizona,0.6931471805599453
BLMArizona,MCParks,0.6931471805599453
billg,MCParks,0.6931471805599453
billg,maricopacounty,1.9459101490553132
maricopacounty,MCParks,1.9459101490553132
billg,MCParks,1.9459101490553132
billg,MCAssessor,0.0
MCAssessor,ArizonaReport,0.0
MCAssessor,MCParks,0.0
MCAssessor,MAGregion,0.0
MCAssessor,MCParks,0.0
billg,ArizonaReport,0.0
ArizonaReport,MCParks,0.0
ArizonaReport,MAGregion,0.0
ArizonaReport,MCParks,0.0
billg,MCParks,0.0
MCParks,MAGregion,0.0
MCParks,MCParks,0.0
billg,MAGregion,0.0
MAGregion,MCParks,0.0
billg,MCParks,0.0
billg,ACUMBB,0.0
billg,PhoenixPolice,0.6931471805599453
PhoenixPolice,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,CityofPhoenixAZ,0.0
billg,HonorHealth,1.0986122886681098
HonorHealth,mysunnyslope,1.0986122886681098
billg,mysunnyslope,1.0986122886681098
billg,maricopacounty,1.3862943611198906
maricopacounty,MCanimalcare,1.3862943611198906
billg,MCanimalcare,1.3862943611198906
billg,AZManufacturing,0.6931471805599453
AZManufacturing,AZChamber,0.6931471805599453
AZManufacturing,Amanda_Reeve,0.6931471805599453
AZManufacturing,maricopacounty,0.6931471805599453
billg,AZChamber,0.6931471805599453
AZChamber,Amanda_Reeve,0.6931471805599453
